trace	total.br.len	tree.height
mean	740.697285770453	66.4418285454628
stderr.of.mean	0.529681661855283	0.0540143487850065
stdev	15.3613742339794	2.102389147603
variance	235.971818356367	4.42004012795887
median	740.650092813751	66.3231626838413
mode	numeric	numeric
geometric.mean	740.538225521992	66.408751115636
HPD95.lower	712.058096070107	62.675954637353
HPD95.upper	771.440869801437	70.6955827190692
ACT	NA	NA
ESS	841.533881368939	1515.82569647715
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
