trace	total.br.len	tree.height
mean	949.782156270372	156.735585730236
stderr.of.mean	1.22042265254363	0.334558786393969
stdev	38.2704913039208	12.8763070560303
variance	1464.63050464348	165.799283401177
median	949.115727514069	155.99680749831
mode	numeric	numeric
geometric.mean	949.014044314046	156.211010013132
HPD95.lower	870.749139439253	133.646855988917
HPD95.upper	1017.86922773425	182.587178485515
ACT	NA	NA
ESS	983.895324438615	1482.10547214535
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
