trace	total.br.len	tree.height
mean	383.244526571382	52.3046823664201
stderr.of.mean	1.01976504360481	0.106333845101298
stdev	29.9566290107674	3.82200873947481
variance	897.399621688751	14.6077508046218
median	381.226483436574	51.7631386010784
mode	numeric	numeric
geometric.mean	382.099024832366	52.1703999465521
HPD95.lower	327.844097781698	46.0143859632737
HPD95.upper	445.506329925016	59.4747290254657
ACT	NA	NA
ESS	863.429698087254	1292.6521005946
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
