trace	total.br.len	tree.height
mean	401.666386420151	53.5445354295089
stderr.of.mean	0.403326355735239	0.0557599268991278
stdev	12.1750951472176	2.10534866461124
variance	148.232941843802	4.43249299958033
median	401.107004844692	53.4641702295322
mode	numeric	numeric
geometric.mean	401.482118725266	53.5034232239373
HPD95.lower	379.000625627131	49.3722133831093
HPD95.upper	426.380611782501	57.6967032597897
ACT	NA	NA
ESS	911.743896886664	1426.41208173737
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
