trace	total.br.len	tree.height
mean	785.49442984402	112.412061360365
stderr.of.mean	1.07461891212677	0.171630994313675
stdev	33.5794594029683	6.47715129169898
variance	1127.5800937956	41.9534888555578
median	782.47931409067	112.298973600162
mode	numeric	numeric
geometric.mean	784.783741805495	112.227042805106
HPD95.lower	720.861734090745	99.4465442496601
HPD95.upper	853.069913406821	124.354791251711
ACT	NA	NA
ESS	976.966749939804	1425.01024731548
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
