trace	total.br.len	tree.height
mean	686.780031514442	77.1412673341927
stderr.of.mean	0.458913716426199	0.0829589313382458
stdev	15.0725542634554	3.38610810847338
variance	227.181892024807	11.4657281222691
median	686.225025628552	76.854704698883
mode	numeric	numeric
geometric.mean	686.615119718461	77.0680672842715
HPD95.lower	657.669231612449	71.1515386978429
HPD95.upper	715.232459717253	84.4157150298531
ACT	NA	NA
ESS	1079.32683998553	1666.92739261496
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
