trace	total.br.len	tree.height
mean	147.829981003405	47.2019159541043
stderr.of.mean	0.119975705738297	0.0165452855229201
stdev	4.47876901401346	0.701956907068755
variance	20.0593718808871	0.492743499381533
median	147.709284122542	47.1199897703935
mode	numeric	numeric
geometric.mean	147.762345346139	47.1967298512536
HPD95.lower	139.330485592799	46.0092853153064
HPD95.upper	156.69617629694	48.5088024273065
ACT	NA	NA
ESS	1394.35078343763	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
