trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-5393.48180993742	-4957.56208964726	-435.919720290162	0.0840493801665407	0.142264585965943	0.121523111154507	0.652162922713003	0.124228692293501	0.235202904740091	0.43054628933829	0.21002211362812	4.22460424713281	2.13315617644789	1.70290905481907	0.648545472590469	0.00354586152074	11.2443291684385	60.9497938957569	343.698023463674	-2298.97684077892	-2658.58524886834
stderr.of.mean	0.327319960311818	0.206662269600271	0.260952132578311	0.000275063037428316	0.000285102417386334	0.00034330538386923	0.000459291789693416	0.000275456789447244	0.000366541614738105	0.000441258568607786	0.000345193616004381	0.0128015146371373	0.0057967861497969	0.00144936694902608	0.000724683474513038	5.44690192880659e-06	0.0331905005640107	0.0881641882867949	0.437082454699631	0.148576845710965	0.146075932794082
stdev	11.1097042026075	7.89694816092117	8.15257619962591	0.0116699345402436	0.0116278177716494	0.0145652116493886	0.0191853560118607	0.011686640021027	0.0152481011952379	0.0184641937666092	0.014645322541859	0.543122184747548	0.245936769783365	0.0592927796104434	0.0296463898052217	0.000198514466442946	1.20942978626974	3.25322442239781	13.8739168858099	6.3035807349968	6.09422760302904
variance	123.425527469434	62.3617902562763	66.4644986907069	0.000136187372173572	0.000135206146130687	0.000212145390391486	0.000368077885301839	0.000136577554981071	0.000232504590060215	0.00034092645145089	0.000214485472355084	0.29498170756495	0.0604848947314759	0.00351563371393261	0.000878908428483151	3.94079933871275e-08	1.46272040791647	10.5834691424856	192.485569754362	39.7351300826228	37.139610077521
median	-5392.92569306894	-4957.18251250457	-435.621676601587	0.0834853301152045	0.14208985894184	0.120915525732849	0.65215352327548	0.123890611533109	0.2348657263579	0.430638743753192	0.209809917430897	4.1869895412222	2.11070825575082	1.69959913535022	0.650200432324894	0.00354401493869097	11.1891754281325	60.7270604221627	342.966170174413	-2298.7866406115	-2658.11476938852
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0832374019206218	0.141789234979922	0.120653810093312	0.651880325880296	0.123678276235578	0.234708338159924	0.430149860988684	0.20951283890306	4.19027481888512	2.11918341913765	1.70188217636	0.647860894522251	0.00354030028366471	11.1795736373764	60.8636953449862	343.420065470931	NaN	NaN
HPD95.lower	-5415.1851216916	-4972.76736388938	-452.901610330053	0.0624999682335318	0.120457334849373	0.0937734800595174	0.618214748391645	0.100750242232617	0.204613778632543	0.393527932796887	0.182526421281563	3.2621974083117	1.68598772706847	1.58447204536853	0.590693490327385	0.00314463003547517	8.82811500199086	54.5207896130379	314.471894944372	-2311.85437298079	-2670.80198992643
HPD95.upper	-5371.70806096769	-4942.8447807805	-420.87881098668	0.106390516522192	0.166556128824652	0.149132274633416	0.693320298008018	0.146733974872517	0.264633026903241	0.463516806505754	0.238952869120883	5.35222769822879	2.61945681751499	1.81861301934523	0.707763977315738	0.00392680160038407	13.5242599346264	67.2045802666155	368.931354305297	-2287.4833048244	-2647.40775155964
ACT	39061.8103859843	30818.833364987	46104.6094074134	25000	27053.1440597935	25000	25789.9214074196	25000	26003.2377102342	25700.2877161891	25000	25000	25000	26888.4313321066	26888.4313321065	33878.7337586675	33890.5536407428	33049.7941332588	44662.2861490555	25000	25854.2757451391
ESS	1152.66034920274	1460.95731356114	976.583482187797	1801	1664.31672047008	1801	1745.83703799294	1801	1731.51514829553	1751.92591216159	1801	1801	1801	1674.51196553207	1674.51196553208	1329.00480639955	1328.54129434674	1362.33828926306	1008.12125581154	1801	1741.49144396223
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
