trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-11042.2709787655	-10788.8418346832	-253.42914408223	0.148668529328015	0.394543200829195	0.239261033507619	0.217527236335168	0.125247073828976	0.38043846235051	0.428170559822768	0.0661439039977485	7.44482762510119	1.40649561767905	0.214203383501346	1.39289830824933	0.023472511230758	2.6382004727464	46.1769062576046	145.045609422066	-1218.01712587412	-9570.8247088091
stderr.of.mean	0.238070271291591	0.203692652106896	0.139812705448316	0.000454806498513995	0.000695445631877584	0.000619642424920206	0.000531289547692558	0.000153000638328914	0.000260998960979886	0.000262935457507645	0.000109973476209129	0.0326838039697005	0.00183531081423211	0.000416252360289898	0.000208126180144958	1.81308986598793e-05	0.00636664496268099	0.00376349259700946	0.0644920828004365	0.0760020014764264	0.196101812645552
stdev	9.75446392987116	8.64194600132557	5.07818786204963	0.0187465745690571	0.026394334122397	0.0232980598485804	0.0206132904224473	0.00649126633155588	0.0110732464026565	0.0111554049795691	0.00465290130811741	1.38665615132663	0.0778656313234077	0.0175940400975019	0.00879702004875104	0.000715715706792262	0.260582849217207	0.159671443536785	2.4732774058223	3.19532621189244	8.31989400754407
variance	95.1495665591575	74.683230689827	25.7879919622682	0.000351434058073217	0.000696660873764732	0.000542799592708035	0.000424907742040158	4.21365385871909e-05	0.000122616785893946	0.000124443060258194	2.16494905830807e-05	1.92281528201197	0.00606305654139285	0.000309550246952505	7.73875617381277e-05	5.12248972949147e-07	0.0679034213061577	0.0254949698811207	6.11710112615106	10.2101096004069	69.2206362967677
median	-11041.9428373485	-10788.6542854099	-253.317146424673	0.147855582167593	0.394739331984582	0.23854522964898	0.21666619507976	0.12517372329839	0.380440356446394	0.428128121731052	0.0661072746217928	7.29841503683969	1.40437707200484	0.213318034114443	1.39334098294279	0.0234529265718985	2.62472987566155	46.128599344901	144.940129384331	-1217.9316627724	-9570.47034186784
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.147484169966174	0.393657111779618	0.238124256433143	0.216551837189626	0.125079406917215	0.380276799959312	0.428025597914181	0.0659798431212192	7.3189429978171	1.40434952020166	0.213485919768779	1.39287051145881	0.0234616027931459	2.62550669152025	46.176631271179	145.024563821903	NaN	NaN
HPD95.lower	-11061.936918264	-10805.7125283726	-263.560128374634	0.113688333553149	0.343958542512074	0.190083231980369	0.18028551125147	0.112826271969641	0.356710369096194	0.406246555086065	0.0571238090231806	5.0777062420177	1.26045241155655	0.182541824088171	1.37539017286114	0.0221676426231561	2.1750910487672	46.0000182980478	140.635876748846	-1224.64791687518	-9586.27492980994
HPD95.upper	-11024.541234033	-10772.0455603862	-243.980752404207	0.186646414248268	0.44668854438375	0.281434125276471	0.257806459363453	0.137732253837763	0.40070907523713	0.450241259513432	0.0750063109987991	10.4993449891075	1.56101511330541	0.249219654277716	1.40872908795592	0.0249683806729107	3.15384831294672	46.4952682838024	150.11313617223	-1212.31201354791	-9554.60224857623
ACT	26805.0054069951	25000	34110.5037184633	26486.3342420668	31240.4533004619	31831.3572147536	29893.7418168621	25000	25000	25000	25138.5720169878	25000	25000	25188.0555916168	25188.0555916186	28878.188332547	26862.2252837419	25000	30597.047825483	25458.4544363966	25000
ESS	1679.72359327524	1801	1319.97464392849	1699.93324061015	1441.2402908166	1414.48571282192	1506.16808948965	1801	1801	1801	1791.07229995298	1801	1801	1787.5536218439	1787.55362184377	1559.13520202563	1676.14557336212	1801	1471.54719817448	1768.56769182461	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
