trace	total.br.len	tree.height
mean	885.458591646416	96.576448242165
stderr.of.mean	0.826582430791231	0.154323925842824
stdev	27.0049601596488	5.72387631824959
variance	729.267873224217	32.7627601066185
median	884.701033103894	96.3107804770871
mode	numeric	numeric
geometric.mean	885.04807405392	96.4087569606261
HPD95.lower	831.6263098748	84.8400413088241
HPD95.upper	935.949907764638	107.246466499798
ACT	NA	NA
ESS	1067.96269728005	1376.43370287818
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
