trace	total.br.len	tree.height
mean	19829.2669403867	3783.6404307075
stderr.of.mean	161.00758663481	47.9815622669265
stdev	4267.61212564901	1876.23342697183
variance	18212513.2549865	3520251.87248644
median	18918.8988252884	3280.67503558629
mode	numeric	numeric
geometric.mean	19429.0050684015	3426.70309675642
HPD95.lower	13628.4152532216	1375.09434145255
HPD95.upper	29278.8070865457	7527.03773880586
ACT	NA	NA
ESS	702.940461054334	1529.91150719565
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
