trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4682.3517034949	-4108.49189687809	-573.859806616807	0.470613773154431	0.206790073804745	0.13391511845358	0.188681034587243	0.0355293180818436	0.0752179740004023	0.570071233167811	0.319181474749941	2.22192381224923	3.48968742530365	2.6697131870044	0.165143406497805	0.00158727390361495	32.7145234296821	136.876734914996	729.624044921062	-3167.95874843829	-940.533148439804
stderr.of.mean	0.378939348809967	0.194740495920181	0.30891586657812	0.000462103060068291	0.000349146384935338	0.000314518538417847	0.000318471798197081	0.000180212479562182	0.0002710032030366	0.000524415299964069	0.000490386378651632	0.00506735125801109	0.0192166433308317	0.00120899670314224	0.000604498351571192	3.17249721763574e-06	0.128998791252917	0.336866224608811	1.35681707964042	0.198413084191491	0.0819720314515
stdev	12.8828655301123	8.26213823918586	10.1957683013304	0.0187583063937132	0.0148130242989117	0.0112984266972053	0.0134133409845062	0.00764576680126911	0.0114976903810919	0.0222490534522575	0.0208053288140653	0.205834057421143	0.815293002835611	0.0393783684003419	0.0196891842001711	0.000112025034723962	3.95362813668061	12.9633819807914	45.7150684288688	8.07795337237804	3.35722717993183
variance	165.968224266955	68.2629282834171	103.953691254413	0.000351874058760422	0.000219425688880149	0.000127654445832122	0.000179917716366633	5.84577499793888e-05	0.000132196884099453	0.000495020379521413	0.000432861707061377	0.0423676591944503	0.664702680472707	0.00155065589787304	0.000387663974468266	1.2549608404905e-08	15.6311754431526	168.049272379908	2089.86748145616	65.2533306863137	11.270974337673
median	-4681.57155950189	-4108.10943943327	-574.013345122711	0.471116140452912	0.206164922043901	0.133265132672049	0.188617299589233	0.0349101219199671	0.0746605854486599	0.569696370711202	0.319566285833895	2.2087958599763	3.39429114743079	2.67016169265296	0.164919153673524	0.00158216921584024	32.5240961847874	135.797245235586	728.113944206927	-3167.41962602185	-940.364572104274
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.470239597275921	0.206261791710533	0.133443665346959	0.18820220504832	0.0347279847155149	0.0743310753468959	0.569636913220628	0.318502105166217	2.21246028774439	3.39758235805609	2.66942282664365	0.163950473662448	0.00158332526444772	32.4780570375079	136.273549911962	728.202272719629	NaN	NaN
HPD95.lower	-4709.54817524918	-4123.70360414785	-592.824645971099	0.434724355592623	0.179658241820412	0.112958168982141	0.160461849364635	0.0211120193088878	0.0511374952257633	0.528675957033716	0.278546940241618	1.81392528444646	2.04179871308024	2.58871929146747	0.129519630302515	0.00137101433063669	25.6453400922837	111.925731486663	637.776890652405	-3183.35378240949	-946.715894511998
HPD95.upper	-4659.21919968611	-4091.83705328516	-553.882325290161	0.506748937064616	0.23560013815214	0.156086378281969	0.213467988102975	0.0505687006106903	0.0958062999164605	0.616144139524065	0.358721911936441	2.60698971894318	5.05033299073595	2.74096073939498	0.20564035426627	0.00180509347007503	40.8657512572687	162.405832518195	814.529915237102	-3152.01790642877	-933.567491082612
ACT	38933.8042725243	25000	41309.7812193536	27308.8126576599	25000	34871.3638013136	25367.660087117	25000	25000	25000	25000	27273.440640185	25000	42417.7059904798	42417.7059904892	36089.8190935374	47906.2331630015	30387.19983303	39640.236334827	27148.779589029	26827.6304185154
ESS	1156.4500526288	1801	1089.93557145507	1648.73517440791	1801	1291.17404918657	1774.8976391743	1801	1801	1801	1801	1650.87348508789	1801	1061.46711493793	1061.4671149377	1247.58175936833	939.856820860908	1481.70941210118	1135.84085674187	1658.4539224811	1678.30700280281
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
