trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-52319.0203529188	-51395.218081027	-923.802271891776	0.214053851869324	0.315952927928996	0.242111419637711	0.22788180056397	0.254276824212822	0.486342269654488	0.138988539565045	0.120392366567645	1.10367944057138	2.21949980735617	1.07965944885789	0.960170275571057	0.0103454709245826	487.447883206529	979.472735239213	5767.37304828695	-18723.9707044569	-32671.2473765701
stderr.of.mean	0.356525972648347	0.236461505777061	0.314007271313258	0.000120114657043819	0.000143836905182649	0.000135782315836206	0.000132139229523168	9.33448355776387e-05	0.000114762076577155	7.25364151397459e-05	6.24854596030328e-05	0.001136241631109	0.00148907147838254	0.000344353696651834	0.000172176848325917	1.92916350119612e-05	1.50237286938874	12.5470039379465	31.1364386920691	0.152424271137216	0.191421009333062
stdev	10.4802022358798	8.63604719415456	5.50482930780786	0.00509603252450989	0.0058202939663634	0.00531246454236465	0.00530585471332237	0.0039602853623862	0.00486894180286529	0.00307745898677999	0.00265103312354161	0.0449030937870444	0.06317594265277	0.0146096877871681	0.00730484389358404	0.000325676497549626	47.9125475690442	514.300645759925	1187.12332881457	6.0562214822528	7.47604269476175
variance	109.834638904939	74.5813111396648	30.3031457081004	2.59695474908626e-05	3.38758218548862e-05	2.82222795138816e-05	2.81520942388852e-05	1.56838601515304e-05	2.37065942796891e-05	9.47075381531293e-06	7.02797662211477e-06	0.00201628783164811	0.00399119973006609	0.000213442977238528	5.33607443096321e-05	1.06065181056192e-07	2295.61221455592	264505.154229076	1409261.7978158	36.6778186421003	55.8912143739005
median	-52318.6863600124	-51394.8865756157	-923.623488035558	0.213960640963683	0.315936064625249	0.241968587389722	0.227778247269829	0.254267702562821	0.486424908654605	0.138826172025894	0.120310029997297	1.10171310326752	2.21854989282783	1.07929143907087	0.960354280464565	0.0103450091899659	483.946231164699	842.655430667495	5535.49103375219	-18723.6984682842	-32670.5652315372
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.213993243337867	0.315899295120474	0.242053228333089	0.227820100058382	0.254246005028187	0.486317913391433	0.138954542843261	0.12036321874686	1.10276609885872	2.218599872468	1.0795607973319	0.960142475705848	0.0103403452149872	485.118450021592	867.154961054289	5656.67559788644	NaN	NaN
HPD95.lower	-52341.3101432656	-51413.1817542726	-934.028695707415	0.205034031569472	0.304446442645147	0.231309703533818	0.217099848788701	0.247354677144979	0.475953237858546	0.133159103922887	0.115587000248747	1.01924531584238	2.09867338785855	1.049628654463	0.946719522278232	0.00976987943114029	396.098134780137	284.706350109503	3948.90618429401	-18736.2400228433	-32686.486601829
HPD95.upper	-52300.4160392387	-51380.43492566	-913.304083233259	0.225039611395699	0.327079683469018	0.251735765344676	0.237805676058791	0.262828618192049	0.495183179300952	0.145267590086624	0.125631864303391	1.18970145158933	2.3417567421318	1.10656095544354	0.975185672768502	0.0110256575409254	579.343058886536	1961.3379797802	8192.6910623914	-18712.6077161291	-32657.4323448931
ACT	52078.1322211245	33736.7519035726	146421.238342049	25000	27482.9406295639	29397.2505568759	27910.3454924452	25000	25000	25000	25000	28813.8469859564	25000	25000	25000	157898.358620644	44245.5214114163	26782.9437426474	30956.9792154807	28504.7433421844	29501.7676067394
ESS	864.566336765367	1334.59795206995	307.503204520227	1801	1638.28902470378	1531.60581847233	1613.20109821598	1801	1801	1801	1801	1562.61675235329	1801	1801	1801	285.151792541264	1017.61711838212	1681.10721631787	1454.4377759405	1579.56167012271	1526.17973947142
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
