trace	total.br.len	tree.height
mean	1963.16702405772	319.114398316482
stderr.of.mean	4.08092242363393	0.775746490799084
stdev	95.3977580423563	24.1617892655657
variance	9100.73223950795	583.792060513604
median	1956.91112920942	317.779583066448
mode	numeric	numeric
geometric.mean	1960.86483759233	318.208503501219
HPD95.lower	1791.51725690282	274.572486982328
HPD95.upper	2158.35969649885	366.47158708681
ACT	NA	NA
ESS	546.765370097087	970.643804357161
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
