trace	total.br.len	tree.height
mean	88.8348427725382	46.4458225557711
stderr.of.mean	0.0604113608374016	0.0080754614621296
stdev	2.34391172452801	0.342612760792597
variance	5.49392217237989	0.117383503857925
median	88.7121271097987	46.3687806408822
mode	numeric	numeric
geometric.mean	88.804083564339	46.4445663872443
HPD95.lower	84.664584715964	46.0010378227947
HPD95.upper	93.8520073438169	47.1543283462063
ACT	NA	NA
ESS	1506.2137466946	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
