trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-13667.0758296579	-13334.2366682322	-332.839161425686	0.348734260774334	0.0696452520083689	0.172482025161416	0.409138462055881	0.478214935863065	0.0867905298202461	0.0972467942923791	0.337747740024311	4.22008799299898	3.15241321373419	0.81466251026998	1.09266874486501	0.0206483981843031	4.97992543461475	47.4742875503268	212.964999633063	-3857.14414688035	-9477.09252135186
stderr.of.mean	0.241675231479696	0.222147843554683	0.118087270717576	0.00038418367740348	0.000188468513894948	0.000306802933172565	0.000431707422535776	0.000257368077170806	0.000114862117779507	0.000126476517796738	0.000253674135457608	0.00806283476117615	0.00395994618147813	0.000702922146667878	0.000351461073333939	1.3851003846864e-05	0.0109549217953596	0.0124368999391703	0.100479180040914	0.13149223794862	0.194296888212008
stdev	9.55799894146895	8.39304048560365	4.33181389583119	0.0162995304954309	0.00707004235333117	0.0116313759186902	0.0183157919313051	0.0108838391678811	0.00487318619096517	0.00508797177005095	0.0107624804227456	0.342077055323175	0.168006261956519	0.0298224563910717	0.0149112281955358	0.000578628953472022	0.464777897607022	0.463389616983673	3.66169726515614	5.57874232669463	7.93782223027185
variance	91.3553437651215	70.4431285929819	18.7646116281162	0.000265674694371483	4.99854988778966e-05	0.000135288905761886	0.000335468234070859	0.000118457955032304	2.37479436518137e-05	2.58874567328354e-05	0.000115830984849982	0.117016711778574	0.0282261040566026	0.000889378905197373	0.000222344726299343	3.34811465796127e-07	0.216018494104004	0.214729937128275	13.408026861652	31.1223659476542	63.009021759398
median	-13666.7046295915	-13333.6087137848	-332.775765023045	0.348285816589043	0.0690004874469428	0.172484492739088	0.409825887461086	0.478091192483141	0.0867888197168892	0.0972154622292051	0.337621735274831	4.20532824821261	3.14728662668464	0.812188617431286	1.09390569128436	0.0206453149015984	4.95737924056424	47.4487210918556	212.933797710909	-3856.90969092157	-9476.94577069834
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.348354129398557	0.0692888294992495	0.172089756845974	0.408726974687103	0.478091064746781	0.0866534176412197	0.0971137800841047	0.337576222175979	4.20627759967039	3.14794730384943	0.814119593882258	1.09256678062086	0.0206402867290846	4.95835873441472	47.4720309067942	212.933564227842	NaN	NaN
HPD95.lower	-13686.0006230906	-13351.1458672488	-341.213161206967	0.316298560841536	0.0567075216248319	0.148710873007065	0.37348253698611	0.456217941025764	0.0769559579307052	0.0870191689625237	0.317841778983716	3.54612173462829	2.82526256028705	0.760146550113193	1.06306200330756	0.0195281388182338	4.12177808725933	46.5875726646818	206.040223781163	-3867.66084151143	-9491.89461976942
HPD95.upper	-13649.5869598701	-13318.876218546	-324.482170215314	0.377261198983972	0.0846616850995552	0.194563432983628	0.443204516671978	0.498657269368121	0.0957641582071782	0.106986338303734	0.358905580476389	4.87180205233074	3.47463833918686	0.873875993384867	1.1199267249434	0.0217899721775874	5.89203111585367	48.3353609723938	219.997920746342	-3846.11008736063	-9461.5762153887
ACT	28770.188677027	31525.2070253599	33440.9779701167	25000	31977.6070136982	31309.0009854115	25000	25162.7153347978	25000	27806.2737173207	25000	25000	25000	25000	25000	25785.4406370069	25000	32414.8535093156	33884.390107579	25000	26961.3312957426
ESS	1564.9879987041	1428.22218308607	1346.40201133576	1801	1408.01655298074	1438.08485045497	1801	1789.35378797273	1801	1619.23889758568	1801	1801	1801	1801	1801	1746.14041442366	1801	1389.02370751299	1328.78295454192	1801	1669.98430107603
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
