trace	total.br.len	tree.height
mean	1396.79411879262	167.723202199187
stderr.of.mean	5.47553329599591	0.704389799759246
stdev	133.504905961362	21.2854694131631
variance	17823.5599157521	453.071208138704
median	1387.74489981212	165.892466608077
mode	numeric	numeric
geometric.mean	1390.5308023414	166.404276188581
HPD95.lower	1161.01867550908	127.568844837163
HPD95.upper	1660.2129539425	209.31069349399
ACT	NA	NA
ESS	594.816413129202	913.653851867946
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
