trace	total.br.len	tree.height
mean	567.497385837194	61.8912627995182
stderr.of.mean	0.408528025486907	0.0456173682610532
stdev	12.5273437789072	1.70568197977815
variance	156.934342154924	2.9093510161399
median	566.793577478701	61.8150731857853
mode	numeric	numeric
geometric.mean	567.359739160634	61.8678707724291
HPD95.lower	543.374304003657	58.8003916236247
HPD95.upper	591.57222867116	65.4037055968938
ACT	NA	NA
ESS	940.839674575844	1398.86888793802
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
