trace	total.br.len	tree.height
mean	5767.37304828695	979.472735239213
stderr.of.mean	31.1364386920692	12.5470039379465
stdev	1187.12332881457	514.300645759925
variance	1409261.7978158	264505.154229076
median	5535.49103375219	842.655430667495
mode	numeric	numeric
geometric.mean	5656.67559788644	867.154961054289
HPD95.lower	3948.90618429401	284.706350109503
HPD95.upper	8192.69106239141	1961.3379797802
ACT	NA	NA
ESS	1454.4377759405	1681.10721631787
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
