trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-1860.69119749819	-1542.84459581552	-317.846601682665	0.177221898170527	0.0979881572857894	0.414045128336589	0.310744816207091	0.112942774197113	0.158417965458935	0.140858202038249	0.587781058305699	1.54473503190321	2.37098196251276	1.45280024523449	0.773599877382756	0.000827072926245271	4.55846557273293	59.3205976376651	211.92737266661	-660.743316320821	-882.101279494701
stderr.of.mean	0.517820547127041	0.14667069309133	0.518288459019941	0.000560316953369901	0.000442739915027677	0.000737699689529511	0.000700247720159098	0.000352729438698128	0.000402871905883349	0.000405435552177062	0.000546916033350004	0.00952400067108601	0.0142132473342443	0.00346394016107595	0.00173197008053797	2.75892526605328e-06	0.0207600917162285	0.103269615672484	0.500192180932582	0.120914308369585	0.101849604181156
stdev	17.0341374612573	6.01919309677439	16.6360163570043	0.0233593096822194	0.0178670968418431	0.0312979423468011	0.02910500841567	0.0147805778733775	0.0170924047582625	0.0162409908472221	0.0232036785744707	0.404069065156657	0.603016921305359	0.146962511971868	0.073481255985934	0.00010503620179176	0.724051190142017	4.21211729467452	16.7801496151206	4.4997000564279	4.17874654435938
variance	290.16183904901	36.2306855362565	276.757040230515	0.000545657348829827	0.000319233149555798	0.000979561195143688	0.00084710151487622	0.000218465482270978	0.000292150300420274	0.000263769783699551	0.000538410699387352	0.163271809416575	0.363629407380593	0.0215979799250815	0.00539949498127036	1.10326036868394e-08	0.524250125946071	17.7419321040962	281.573421105833	20.2473005978173	17.4619226819955
median	-1860.31403719392	-1542.63546923217	-317.876037236224	0.177013334212709	0.0965665144779114	0.413580866224882	0.31062019900447	0.112536151036929	0.157917345763349	0.140988217227889	0.587665215256916	1.48654037944213	2.30079197203444	1.44362208719947	0.778188956400264	0.000821524049468367	4.48857953398531	58.768960423438	210.724231519076	-660.472755873243	-881.814017149623
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.175679999906663	0.096361859504536	0.412855721128707	0.309375582213656	0.111972272073475	0.157494374897138	0.139914187518586	0.587322510432119	1.49512027636463	2.29892258809408	1.44537489137332	0.770023752641394	0.000820499588209467	4.50208359048641	59.1746903041264	211.270120272804	NaN	NaN
HPD95.lower	-1892.45608877527	-1554.33180364093	-349.500541728857	0.134295726388943	0.0653982133004874	0.352471587054423	0.258526633662664	0.0842957223653747	0.125936013581099	0.108572542212311	0.542421353704003	0.863708715353286	1.31731358487182	1.16584474013671	0.631710860584323	0.000623888368001444	3.23876303709681	51.4302474241743	182.078216119366	-670.102221072872	-890.389452507681
HPD95.upper	-1826.04460318092	-1531.68057337553	-285.333878703501	0.222969925446546	0.133190955997041	0.472921282221968	0.371359386563429	0.1412046142924	0.191820104936143	0.173253387076544	0.633347508368121	2.36771503833817	3.5037581695221	1.73657827883136	0.917077629931641	0.00102658515169621	6.01620918919261	67.3130994566287	245.748080996354	-652.261312355383	-874.218472057282
ACT	41584.4194798962	26719.1425286313	43677.4000869305	25891.6601056105	27631.3275921846	25000	26048.3565825186	25627.8967979948	25000	28043.4211486801	25000	25000	25000	25000	25000	31046.6134803696	36994.091974948	27049.3347351374	39984.7623574193	32493.8103400262	26732.4651849896
ESS	1082.73725022823	1685.12144249213	1030.85348281691	1738.97694533088	1629.4910134081	1801	1728.51595675011	1756.87456348439	1801	1605.54590544739	1801	1801	1801	1801	1801	1450.23868798021	1217.08623178237	1664.55110415385	1126.0539601943	1385.64851363516	1684.28162866483
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
