trace	total.br.len	tree.height
mean	699.672071830071	135.351475145239
stderr.of.mean	1.21968016184023	0.264436850127979
stdev	37.0920665825544	9.93062287784026
variance	1375.82140336465	98.6172707418844
median	698.413034898085	134.777245962749
mode	numeric	numeric
geometric.mean	698.695453218807	134.990632654731
HPD95.lower	623.274991932208	116.361354202163
HPD95.upper	766.675852822876	154.893999169738
ACT	NA	NA
ESS	925.361620355266	1411.07588582111
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
