trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-11160.9734346383	-10652.4163025301	-508.557132108144	0.175721570365429	0.197625804613833	0.325791121107593	0.300861503913147	0.285193534745208	0.147280061686066	0.497401588236367	0.0701248153323574	0.940236482961333	5.04656710899914	0.693851632126467	1.15307418393676	0.00780337767679251	19.4943073081423	58.5826216213876	413.867276008433	-3029.92795419389	-7622.48834833626
stderr.of.mean	0.268931296235884	0.199196951185169	0.178382910027083	0.000337547384731365	0.000363770001743001	0.000427627574696592	0.00041579213872632	0.000246500690712885	0.000249085038679269	0.00029273491158951	0.000165423485066875	0.00234156215225609	0.0115228676697944	0.000717117847623396	0.000358558923811699	8.33317752904432e-06	0.0523544200837885	0.0498625775815113	0.375465974538319	0.134977146061095	0.190666765627335
stdev	10.0525973378272	8.4512095942838	5.50148729582132	0.0143209204729009	0.015433451719777	0.0180207126566128	0.0176405637291365	0.0104581369843045	0.0105677815657026	0.0124196885478802	0.00663650787692308	0.0987840676544908	0.409376321298688	0.030424728882689	0.0152123644413445	0.000282048207501446	1.98659464886132	2.03089796041207	11.6614926595285	5.29525061407366	7.96500963285992
variance	101.054713236491	71.4229436065145	30.2663624660833	0.000205088763191151	0.000238191431986689	0.000324746084652205	0.000311189488681725	0.000109372629182478	0.000111678007220404	0.000154248663626346	4.40432368004621e-05	0.00975829202236702	0.167588972440046	0.000925664127585129	0.000231416031896283	7.95511913547785e-08	3.94655829888443	4.12454652560589	135.990411048237	28.0396790658475	63.4413784515514
median	-11160.4559636809	-10652.0697786088	-508.4902974053	0.175369874865501	0.197448443978242	0.326081829454003	0.300826132661378	0.285308607290578	0.147071541675875	0.497702116437938	0.07009906314665	0.934310021756098	5.02760583731417	0.692897952511802	1.1535510237441	0.00779569988268305	19.3865444412789	58.4937824480814	413.507315710795	-3029.67391968466	-7622.36008860026
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.175140929612302	0.197024209345857	0.325290049496289	0.300345257530995	0.285001660499032	0.14690069398589	0.497246421096047	0.0698113250973114	0.935096023482668	5.03008553351236	0.693187522724977	1.15297367811873	0.00779828308536769	19.3945861236835	58.5475844852213	413.703565364483	NaN	NaN
HPD95.lower	-11181.5296575701	-10670.8879576221	-519.42618581646	0.1470244253436	0.168583229522295	0.290357860018941	0.264694248976857	0.265408045021298	0.127326595963447	0.474615552128028	0.058173754085867	0.770176815001483	4.29242228308666	0.633443345915112	1.12483735015397	0.00726153607360328	15.5481242388288	54.6476326568959	390.755218726766	-3040.3317136934	-7639.25995281059
HPD95.upper	-11142.9563853113	-10637.541873307	-498.31124775152	0.202375943897026	0.228095791294689	0.359740941647221	0.335114097488537	0.305630314579209	0.1674578877075	0.522587218714546	0.0836990438520753	1.16390323783399	5.88607343976442	0.750325299692056	1.18327832704244	0.00836703489646069	23.2454994375623	62.6408172163886	435.70881050146	-3020.06699439939	-7607.8279489111
ACT	32206.1266174001	25000	47310.6200387182	25000	25000	25339.606135226	25000	25000	25000	25000	27959.3765788756	25284.2426074574	35652.3441786807	25000	25000	39281.4001926044	31253.6370157172	27125.9915998148	46649.314497537	29238.8187889494	25786.343758289
ESS	1398.02592639856	1801	951.689070300755	1801	1801	1776.86266154738	1801	1801	1801	1801	1610.37210085786	1780.75336085883	1262.89031022324	1801	1801	1146.21677891403	1440.63233272202	1659.84715560804	965.180313686652	1539.90488894226	1746.07925893048
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
