trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-38286.9568020652	-37693.711646373	-593.24515569221	0.153048106069134	0.467202872895946	0.348329058878287	0.0314199621566353	0.45578180513601	0.208097228841255	0.0865009895481229	0.24961997647461	1.34597265787074	7.26750721832263	0.690008872944955	1.15499556352751	0.0360704190817791	36.3774188849549	152.661684415135	783.47860111224	-10757.6284330275	-26936.0832133455
stderr.of.mean	0.216335240198404	0.196960236438218	0.119046128423636	0.000142435576601089	0.000225643622214532	0.000207025263635096	6.29476936622985e-05	0.000154797068972994	0.000107391430182397	5.81123541473115e-05	0.000116554012005894	0.00169871367711122	0.00545741840619896	0.000358936087514647	0.000179468043757315	2.57319621438396e-05	0.0878500296409803	0.954166358537137	1.96072456771529	0.161370562573417	0.200561629399899
stdev	8.81209852324518	8.35631383901928	3.5268603339408	0.00604302879324437	0.00957324664661026	0.00878333671214502	0.00267064405078336	0.00633256353041437	0.00438384645144968	0.0023696911242983	0.00494496717271955	0.071987428583346	0.216914817028833	0.01450896489404	0.00725448244701994	0.000751547098765972	3.4386023799126	39.1026976584718	79.5434492449139	6.26804621362159	8.23871573507586
variance	77.6530803833798	69.8279809761851	12.438743815125	3.65181969959805e-05	9.16470513568346e-05	7.71470037989145e-05	7.13233964598455e-06	4.01013608667341e-05	1.9218109709888e-05	5.61543602457817e-06	2.44527003392739e-05	0.00518218987404234	0.0470520378466523	0.000210510062296485	5.26275155741204e-05	5.64823041663549e-07	11.8239863271406	1529.02096416986	6327.16031777819	39.2884033360959	67.8764369633865
median	-38287.0088413019	-37693.5907859769	-593.151633362465	0.152905098000938	0.467215402124214	0.348394651760206	0.0313261330349729	0.455627330560134	0.208044939150594	0.0864748317621069	0.249577047495992	1.34593843958044	7.2610732425235	0.689013654033647	1.15549317298316	0.0360748227287885	36.0407651667557	142.782693723497	763.925377019621	-10757.5816652628	-26935.6721257743
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.152928979889664	0.467104903593813	0.348218361163703	0.0313067954674721	0.455737858642868	0.208051005018555	0.0864685059722699	0.249570985663971	1.34404484443641	7.26427776011108	0.689856731984535	1.15497277475001	0.0360625936592879	36.2170405990587	148.387201188059	779.749885398111	NaN	NaN
HPD95.lower	-38304.7811727248	-37709.4566810143	-600.5315949808	0.14168834579388	0.449019808440223	0.330745923498463	0.026236920467559	0.443977912880539	0.199445303371211	0.0819639464355269	0.239886255214384	1.20865158080328	6.85214431069922	0.662371628412678	1.1402152442765	0.0346284615079493	29.5461940689641	94.5609260837596	665.006816969975	-10769.3651505029	-26952.3705089473
HPD95.upper	-38270.0852900208	-37676.4093936239	-586.642222571815	0.165192070812246	0.485717670693772	0.364917815593776	0.0365888431051761	0.468156891007906	0.216520162388291	0.0911406513202115	0.259168705954118	1.4897267659776	7.68833824492893	0.719569511446978	1.16881418579365	0.0375481868138154	42.9142573006752	234.152270193992	954.260587198175	-10744.6256818013	-26919.8757805269
ACT	27121.1581873616	25000	51270.3649030079	25000	25000	25000	25000	26889.252863372	27004.799905033	27062.3704260647	25000	25057.597296556	28484.489777549	27540.6235635071	27540.623563505	52752.8323307756	29371.9165481446	26794.5915095516	27342.4056426695	29826.1107543433	26667.9137229274
ESS	1660.14296620199	1801	878.187625252469	1801	1801	1801	1801	1674.46080516919	1667.29619024537	1663.74930544277	1801	1796.86022834234	1580.68479904765	1634.85768200473	1634.85768200485	853.508674523487	1532.92686659373	1680.3764290995	1646.70953201483	1509.58334362932	1688.3585445715
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
