trace	total.br.len	tree.height
mean	719.997936769851	79.3885355237802
stderr.of.mean	0.653701219991709	0.0757035554079864
stdev	18.9715681563472	2.77647212682004
variance	359.920398310928	7.70879747100858
median	719.34949096936	79.2283965766323
mode	numeric	numeric
geometric.mean	719.748461750584	79.3402290426889
HPD95.lower	683.543383290502	74.1572402019843
HPD95.upper	757.994708814266	85.0283443044552
ACT	NA	NA
ESS	842.731469120399	1345.84617475254
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
