trace	total.br.len	tree.height
mean	1096.14292324657	97.2374162371931
stderr.of.mean	1.46339759234134	0.143480804254343
stdev	38.0449444128498	4.72408907323622
variance	1447.41779537683	22.3170175718699
median	1095.22673608168	97.0594180944411
mode	numeric	numeric
geometric.mean	1095.48537557098	97.1236059106099
HPD95.lower	1024.4298216264	88.8235999840027
HPD95.upper	1172.55405788678	106.997914040584
ACT	NA	NA
ESS	676.255137095641	1084.65067886414
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
