trace	total.br.len	tree.height
mean	213.174033398842	46.997587155894
stderr.of.mean	0.162357337720004	0.0136874953980477
stdev	5.34043032922597	0.560056445173947
variance	28.5201961013166	0.313663221780878
median	212.922460425904	46.9271686242384
mode	numeric	numeric
geometric.mean	213.107363039748	46.994267943426
HPD95.lower	202.042468082203	46.0314338661307
HPD95.upper	222.943071349869	48.0517350159933
ACT	NA	NA
ESS	1082.55509044491	1675.16260040806
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
