trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-3481.65194826091	-3034.71480532823	-446.937142932678	0.243923647052491	0.351944532687741	0.128269512278754	0.275862307981014	0.0540962685138844	0.199040217682579	0.433654692452651	0.313208821350886	2.58693206760748	1.89209609088492	0.50105230179339	1.2494738491033	0.00145787262124942	12.3974168764883	73.3990994115448	379.976664061782	-699.436238413334	-2335.27856691489
stderr.of.mean	0.316695406148053	0.165993083345193	0.259876722784835	0.000631662618548861	0.000687901014035679	0.000491514222761076	0.000745040604854339	0.000186849517026943	0.000351415134168429	0.00045635971047242	0.000415537075105385	0.0165895446538483	0.00544371632888262	0.00152509255072912	0.000762546275364542	2.88788477038066e-06	0.0365662803361363	0.116468111548253	0.494417330006839	0.076093832173666	0.146786053326963
stdev	12.1015909238123	7.04248900500289	9.37646126397297	0.0267319680979446	0.0291851638046995	0.0202447872828465	0.0270337417204928	0.00792735240971384	0.0146252892553815	0.0193616997682053	0.0176297422978466	0.657159351994798	0.230957288218965	0.0638207198015176	0.0319103599007586	0.000106056392331232	1.43358373047426	4.73378158275839	17.8957017991314	3.00355781218812	6.22760386041613
variance	146.448502887297	49.5966513855867	87.9180258347856	0.000714598118389527	0.000851773786307142	0.000409851412127703	0.000730823191410311	6.28429162277959e-05	0.000213899085803577	0.000374875417914122	0.000310807813488482	0.431858413914223	0.0533412689814581	0.00407308427598382	0.00101827106899594	1.12479583543162e-08	2.05516231228049	22.4086880732625	320.256142883436	9.02135953115627	38.7830498422699
median	-3481.73035158389	-3034.48484332203	-447.019158641187	0.243989464768272	0.351130810965452	0.126839583049627	0.274406533236115	0.0536972425232697	0.198851173878948	0.43372260378668	0.313227375733755	2.50583658336154	1.8821776607966	0.496094606343065	1.25195269682847	0.00145643583319575	12.3300349112576	73.0671393100638	379.141480660444	-699.121200881214	-2335.11653477049
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.242451383150808	0.350731231023515	0.126677753087371	0.274540085541934	0.0535120546112559	0.198504011170742	0.433220683735607	0.312713107805272	2.50808228706384	1.87804713196538	0.497062182644181	1.24906306069769	0.00145402231327039	12.3151512004085	73.2482658046665	379.558114779725	NaN	NaN
HPD95.lower	-3505.44383288695	-3048.38689391072	-464.97296433489	0.193836513549409	0.297448278005549	0.0877958930959879	0.22397412133957	0.0386773559411111	0.171199863382437	0.396109979704771	0.278130447914042	1.44919599885016	1.44881388745618	0.384318684753571	1.1861677302148	0.00123710229840057	9.95175111959811	64.7827195367382	343.855879227689	-705.423113775786	-2347.86981604993
HPD95.upper	-3458.7908674752	-3020.97935600281	-428.690380163251	0.294686332632428	0.410033065511302	0.167795165986785	0.32833726240287	0.0688857454176078	0.228008921591228	0.471120325661579	0.346897861883188	3.96904743827568	2.34037447178257	0.627664539570381	1.3078406576232	0.00164705485336141	15.5721480387439	82.8616903631872	414.712177637201	-693.763883165901	-2323.66532543698
ACT	30818.4626705347	25000	34567.5989671865	25125.855864371	25000	26525.1667455216	34179.0466062707	25000	25980.3126669081	25000	25000	28677.4100273717	25000	25696.9383830086	25696.9383830077	33365.5586606247	29277.0841809767	27240.1826892659	34348.0653808563	28882.8005301216	25000
ESS	1460.97488642897	1801	1302.52031802209	1791.9787585762	1801	1697.444560178	1317.32755798225	1801	1733.04303829067	1801	1801	1570.05112933926	1801	1752.15425779172	1752.15425779178	1349.44541039964	1537.89222047105	1652.88906148718	1310.84529800314	1558.8862289529	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
