trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-33207.6012894579	-32549.5167671392	-658.084522318673	0.0620395132349993	0.307207097708647	0.324421099761117	0.306332289295236	0.138708479296733	0.363357375264009	0.284152764010357	0.213781381428899	1.88353568485585	1.32562496713013	0.970152962498641	1.01492351875067	0.0178840196488172	62.3113564994911	110.300398598429	896.477715472379	-10424.7060604127	-22124.8107067266
stderr.of.mean	0.227175783834374	0.201600735428269	0.104274809211339	9.86371344033279e-05	0.00021354771086866	0.000231231188433195	0.000213112024307239	0.000102035572124127	0.000159149704965402	0.000142993501468471	0.000127956583518948	0.00220217210615648	0.00105603593998445	0.00047654480468013	0.000238272402340094	1.0653147324895e-05	0.140265131847761	0.703889643416083	1.58604771110738	0.145850549124863	0.174610005926306
stdev	9.19901711079718	8.55319350687387	3.31649731819088	0.00414703438896436	0.00906006066956779	0.00981030696783958	0.00876076572398644	0.00432900203021712	0.00675214909429388	0.00606669953701859	0.00542873723645438	0.0910094535230152	0.0444979154164432	0.0185469809747446	0.00927349048737236	0.000371547048262391	5.74708960980823	29.8219232499771	65.6496298617935	6.02739397242845	7.40807401198927
variance	84.6219158047392	73.1571191660293	10.9991544615673	1.7197894223253e-05	8.20846993362491e-05	9.62421228032418e-05	7.67510160705756e-05	1.8740258577624e-05	4.55915173915736e-05	3.68048432724616e-05	2.94711879824663e-05	0.00828272063055787	0.00198006447640893	0.000343990503277537	8.59976258193856e-05	1.38047209072495e-07	33.0290389831657	889.347106327526	4309.87390099049	36.3294780988668	54.8795605671108
median	-33207.3808109043	-32549.1767408528	-658.009476401662	0.0617712256417171	0.307039744855903	0.324161679940242	0.306254703426786	0.138645695798673	0.36336111173763	0.284269196468472	0.21365533339867	1.88268078100577	1.32440517495951	0.969214282817861	1.01539285859106	0.0178881630740246	61.881334239165	103.376744004877	882.363259344863	-10424.4774985824	-22124.6240385911
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0619019802639339	0.30707378856936	0.324272916550292	0.306206891469529	0.138640989699135	0.363294668667378	0.284087988353523	0.213712454676243	1.88134672066474	1.32487958695562	0.969976441406982	1.01488108484412	0.0178801512633588	62.0504793489648	107.933211828758	894.482465912986	NaN	NaN
HPD95.lower	-33225.8145873801	-32565.8295271411	-664.645775697841	0.054247511624254	0.289220527684646	0.306628819941954	0.289381031002086	0.130800112146824	0.349934844305196	0.273161473123172	0.203713076529615	1.7030625940967	1.23752831917907	0.937102447390417	0.995740448543145	0.0171519166405171	51.4765786930424	84.9278558404434	811.522131947268	-10436.0134641537	-22139.9088573945
HPD95.upper	-33189.9197857785	-32532.8023624727	-652.17513098352	0.0703830287677731	0.324763469127837	0.344419192558018	0.323403333706122	0.147256936387993	0.375753467675889	0.295949530565615	0.22499539449765	2.06016960630708	1.41273621319329	1.00851910291369	1.03144877630478	0.0186069826732615	73.572986067584	155.492884313983	992.783740742954	-10412.7892632621	-22111.0670818622
ACT	27444.3909164585	25000	44484.825021347	25457.6317272374	25000	25000	26628.3437606549	25000	25000	25000	25000	26347.6497288656	25344.8919987743	29707.9993127062	29707.9993127128	36994.7941340892	26805.0048852199	25069.7633295839	26265.1757448705	26349.316732441	25000
ESS	1640.59024436204	1801	1012.14290442626	1768.62484627065	1801	1801	1690.8674608042	1801	1801	1801	1801	1708.88107528894	1776.49208377678	1515.58506266501	1515.58506266468	1217.06313155318	1679.72362597205	1795.98823523267	1714.24704853891	1708.77296201634	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
