trace	total.br.len	tree.height
mean	679.901177551078	145.666894586538
stderr.of.mean	0.721700767512377	0.302145019754468
stdev	28.4901291676725	12.3298328074924
variance	811.687459990666	152.024777060716
median	678.354871379449	144.199166770794
mode	numeric	numeric
geometric.mean	679.310459857396	145.160716330093
HPD95.lower	625.592979250825	123.381993132088
HPD95.upper	732.999691979593	169.004818965841
ACT	NA	NA
ESS	1559.2503273776	1666.19120071967
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
