trace	total.br.len	tree.height
mean	1631.45443245125	198.62035620647
stderr.of.mean	3.28617089690737	1.12087958466418
stdev	108.911749295951	45.9978334015071
variance	11861.7691347041	2115.8006776328
median	1613.57530548469	188.488871515202
mode	numeric	numeric
geometric.mean	1628.16032608732	194.889789610211
HPD95.lower	1472.45523295597	146.384039149978
HPD95.upper	1823.3034763666	273.640334867306
ACT	NA	NA
ESS	1099.03245775155	1684.99328848951
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
