trace	total.br.len	tree.height
mean	2356.30462998822	359.254399712186
stderr.of.mean	5.1324250996836	2.01972157186532
stdev	176.256232927608	81.3238072258756
variance	31066.2596458312	6613.56162171137
median	2327.81129280834	341.462301971415
mode	numeric	numeric
geometric.mean	2350.31424398154	352.026592114677
HPD95.lower	2079.62663415567	243.914253279398
HPD95.upper	2673.91478397509	499.030105989073
ACT	NA	NA
ESS	1180.00831895302	1622.1601866379
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
