trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-31543.4045385996	-30940.9126952394	-602.491843360217	0.351838135817488	0.32001876412702	0.263494591412628	0.0646485086428592	0.146781670561496	0.210860666214113	0.32559357577373	0.316764087450665	2.83514317631548	0.984655419249092	0.556323248589454	1.22183837570528	0.0210983304898341	40.3924848667905	77.1412673341927	686.780031514442	-6914.94635486403	-24025.9663403753
stderr.of.mean	0.230327776196317	0.204502579663231	0.14404441447724	0.000288285488306154	0.000308294021873309	0.000256293098036413	0.000124257115738845	0.000103439250392712	0.000124742251841699	0.000144005198164598	0.00014135048565927	0.00407269091932949	0.000819197418421972	0.000391536699074654	0.000195768349537358	1.4283017492267e-05	0.103019416033621	0.0829589313382458	0.458913716426199	0.1224275434538	0.184730520135072
stdev	9.3134913171371	8.49901101769416	3.60488291316265	0.01223091553445	0.0130798055894645	0.0106313376109048	0.00527178213543035	0.00429169052031279	0.00518430884784306	0.00598477598942487	0.00593617693860332	0.162529144597568	0.034755597618282	0.0150738797235777	0.00753693986178896	0.000454459912756208	3.77665473471451	3.38610810847338	15.0725542634554	5.19415996924348	7.8374509992942
variance	86.7411205143882	72.2331882788868	12.995180817612	0.00014959529481085	0.000171081314258186	0.000113025339397039	2.77916868834425e-05	1.84186075221427e-05	2.68770582298238e-05	3.58175436435964e-05	3.52381966464058e-05	0.0264157228436171	0.00120795156580393	0.000227221849920888	5.68054624802234e-05	2.0653381230238e-07	14.2631209852415	11.4657281222691	227.181892024807	26.9792977860915	61.4256381663376
median	-31543.0056089671	-30940.54956241	-602.492619015844	0.35167739256384	0.319591196280224	0.263784527636767	0.0645857653559026	0.146853450907983	0.21094556900589	0.32553258256356	0.316689513486411	2.82623811801689	0.983263980418786	0.555888370304379	1.22205581484782	0.0211022843469453	40.2470788982526	76.854704698883	686.225025628553	-6914.79605529543	-24025.883377687
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.351625346147287	0.319751522396389	0.263280249072985	0.0644331216129111	0.146718875776186	0.210797081631146	0.325538620437114	0.316708469160828	2.83050636792261	0.984042739489559	0.556119574096184	1.22181512582049	0.0210934387764931	40.217408318935	77.0680672842715	686.615119718461	NaN	NaN
HPD95.lower	-31562.2940118733	-30957.5029606639	-609.808041450686	0.32932736991934	0.295026442747703	0.242465710875212	0.054487628576547	0.138494294723191	0.200815393160701	0.314081085575116	0.305278245450567	2.5323185483418	0.920736710289309	0.528250946291619	1.20673871575377	0.0202628569036768	32.7785511104801	71.1515386978429	657.669231612448	-6924.93259971697	-24040.418775838
HPD95.upper	-31526.3844981737	-30925.0503374839	-595.709234022085	0.376222143176941	0.346094525150078	0.283887680247919	0.0748457389921359	0.155008692221177	0.220655102471288	0.336913389329099	0.328172887166913	3.15138696409082	1.05619705302507	0.586522568492508	1.23587452685421	0.0220265524405307	47.8185854253667	84.4157150298531	715.232459717253	-6905.10120836152	-24010.8524862908
ACT	27521.9993811988	26053.9260828925	71849.3590293866	25000	25000	26152.3296281239	25000	26141.247881839	26053.0040396069	26053.9106392678	25514.8673567913	28256.1368335025	25000	30360.3824884092	30360.3824884182	44448.9139819906	33483.8957537599	27010.7745541141	41715.816129064	25000	25000
ESS	1635.96399289065	1728.14645503905	626.658339173	1801	1801	1721.64394683909	1801	1722.37378274815	1728.2076159644	1728.14747940908	1764.65741994209	1593.45915775065	1801	1483.01820694088	1483.01820694045	1012.9606320245	1344.67626858933	1666.92739261496	1079.32683998553	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
