trace	total.br.len	tree.height
mean	645.694843455558	60.809449912344
stderr.of.mean	0.789738613687046	0.100584446513686
stdev	24.9005281074944	3.94603848070403
variance	620.036300032118	15.571219691197
median	645.424690980857	60.6118049787085
mode	numeric	numeric
geometric.mean	645.217363917598	60.6826746849531
HPD95.lower	602.733483245571	53.4430582168049
HPD95.upper	699.113290548671	68.5235807642864
ACT	NA	NA
ESS	994.699069539229	1539.93472734618
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
