trace	total.br.len	tree.height
mean	488.807128787179	66.8758215075827
stderr.of.mean	0.791951218475476	0.102903064032281
stdev	24.0855797900212	3.61104096462985
variance	580.115153821479	13.0396168482348
median	487.331326390648	66.615377839193
mode	numeric	numeric
geometric.mean	488.219242943152	66.7792766182304
HPD95.lower	446.778075469252	59.9098067080805
HPD95.upper	541.308516972465	73.9724084361238
ACT	NA	NA
ESS	925.462209480896	1232.11021802667
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
