trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-1531.98440944183	-1230.88708585612	-301.09732358571	0.695478087456893	0.0559310304683442	0.106396903258937	0.142193978815826	0.498352516515775	0.0505507828369545	0.0997789312163807	0.351317769430892	2.54562317249561	3.41434497467551	1.50840507631453	0.745797461842737	0.000668168630579155	3.95017967840879	47.8438969346802	183.203765725065	-491.241871286824	-739.645214569296
stderr.of.mean	0.633932778797707	0.273240565112265	0.826982135065701	0.00069693145211871	0.00033572065217977	0.000456746409361866	0.000530430944578821	0.000540306435596233	0.000234357731130289	0.000325165835488088	0.000571963234916494	0.017603765296076	0.0258381686835689	0.00424457235706741	0.00212228617853371	2.46119818717228e-06	0.0239354739209666	0.0368147220409099	0.467233316601782	0.222453843894068	0.154464824800585
stdev	18.5530101053121	7.05704396612961	18.5022299812483	0.0295682927859105	0.0142434187863821	0.0188097640127825	0.0225042755988894	0.0229232571341892	0.00994295491993628	0.0136324731641969	0.0225126204197127	0.746864393659429	0.997570311140056	0.177115189624429	0.0885575948122144	9.40256425134909e-05	0.664781762507981	1.56191613512102	13.1588834972834	5.77703703830021	4.59607452109501
variance	344.214183967812	49.8018695398863	342.332514279004	0.000874283938273324	0.000202874978724264	0.000353807222216567	0.000506442420230769	0.000525475717640157	9.8862352539885e-05	0.000185844324572548	0.000506818078162064	0.557806422516266	0.995146525668068	0.0313697903956974	0.00784244759892435	8.84082145007478e-09	0.441934791763218	2.43958201315138	173.156214895078	33.3741569418925	21.1239010034587
median	-1531.84835456713	-1230.44110813347	-300.65597277131	0.696447949382801	0.0550026779921398	0.105678184838231	0.141486673169703	0.497994129381903	0.0497190002702852	0.09932675271138	0.351270639688558	2.45448067897423	3.29092710062824	1.50287336404624	0.748563317976883	0.000663020169368676	3.88237441266086	47.4271342248635	182.654276118799	-490.98210671393	-739.255571307228
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.694844676145127	0.0540819569227801	0.104739916066101	0.140401863063145	0.497825581399042	0.0495688618326711	0.0988415070740025	0.350594259047478	2.44178325368958	3.27846813937863	1.49800233790719	0.740374349176242	0.000661593197474188	3.89545072272147	47.8191407431483	182.735985014694	NaN	NaN
HPD95.lower	-1564.63152686476	-1244.60576940657	-335.650507583494	0.638102430479482	0.0305936609214396	0.0704984231992725	0.0977654597317195	0.456946614249245	0.0315549244382605	0.0748020062069047	0.308060106936966	1.25085617506595	1.67025695188123	1.16800990357706	0.576131471871977	0.000501294377539135	2.68548031665481	46.0026386276705	158.253222015714	-502.904869748448	-748.858035974928
HPD95.upper	-1491.88614306936	-1217.35935017809	-266.274581793188	0.752409469194641	0.0856519457123598	0.142111915964487	0.185656742776167	0.546260686851011	0.070283433750717	0.127695094893795	0.395109291683135	3.95663590145314	5.28784046380985	1.84773705625605	0.915995048211469	0.000862404919666208	5.23726303038397	50.9240163215732	207.240812831324	-480.808658575834	-731.305042066804
ACT	52537.5763762567	67461.6692730431	89899.3363032303	25000	25000	26533.5872870184	25000	25000	25000	25601.9411301485	29046.6806236947	25000	30189.0055325095	25844.5304158179	25844.5304158179	30832.7976819511	58336.2151055301	25000	56733.803752484	66723.9740743621	50827.347797847
ESS	857.005653963667	667.416037657868	500.837957781254	1801	1801	1696.90586926512	1801	1801	1801	1758.65571173348	1550.09106146439	1801	1491.43700515455	1742.1481170516	1742.1481170516	1460.29563922306	771.819013601582	1801	793.618566391799	674.794938769996	885.842011254958
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
