trace	total.br.len	tree.height
mean	295.184782168376	49.0904758337274
stderr.of.mean	0.145477657504321	0.0151307533845386
stdev	4.90623132598776	0.611280056862881
variance	24.0711058241036	0.373663307918287
median	295.216003078643	49.0756763869263
mode	numeric	numeric
geometric.mean	295.144055830041	49.0866756858906
HPD95.lower	285.466505132857	47.9475528899033
HPD95.upper	304.686579666894	50.3175395433548
ACT	NA	NA
ESS	1138.00661141209	1633.05454375053
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
