trace	total.br.len	tree.height
mean	238.45058787268	59.4807015844603
stderr.of.mean	0.285509076717476	0.0592343192764184
stdev	10.3115717627558	2.51309894253547
variance	106.328512218464	6.31566629497289
median	238.221188887291	59.3612257349942
mode	numeric	numeric
geometric.mean	238.228902096519	59.4281603752633
HPD95.lower	219.272122728696	55.001033413196
HPD95.upper	259.623800939935	64.7427118739315
ACT	NA	NA
ESS	1305.12238824656	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
