trace	total.br.len	tree.height
mean	855.500824670797	144.846368187324
stderr.of.mean	0.980747683089643	0.411795250751512
stdev	39.089291920904	17.4234295190748
variance	1527.97274287765	303.575896206169
median	851.088040082761	141.925433653578
mode	numeric	numeric
geometric.mean	854.640797786533	143.900737305702
HPD95.lower	790.039879343237	119.009453700671
HPD95.upper	933.792879604395	180.992097973807
ACT	NA	NA
ESS	1589.43351782288	1791.20775317177
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
