trace	total.br.len	tree.height
mean	449.211109175954	93.4685505139146
stderr.of.mean	0.618296491405911	0.153196266592144
stdev	18.0897099851536	6.30807538732627
variance	327.237607346964	39.7918150921915
median	448.667944936477	93.049309806584
mode	numeric	numeric
geometric.mean	448.848699893282	93.2578908995549
HPD95.lower	411.140412002056	80.625340079359
HPD95.upper	481.089606964243	104.88164125561
ACT	NA	NA
ESS	856.467694460863	1696.44087605758
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
