trace	total.br.len	tree.height
mean	2806.42928538696	416.606674478311
stderr.of.mean	4.79600896129708	0.908974322373056
stdev	123.799593252178	33.4760113739245
variance	15326.3392894048	1120.64333750712
median	2799.01541543147	415.10631101245
mode	numeric	numeric
geometric.mean	2803.72088072463	415.280347931018
HPD95.lower	2568.36242612064	349.079000833595
HPD95.upper	3054.96846704869	478.469042732275
ACT	NA	NA
ESS	666.683651674869	1357.08023472999
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
