trace	total.br.len	tree.height
mean	637.833666398254	74.7410057365415
stderr.of.mean	0.475016086659889	0.0810987955813031
stdev	14.9373649876068	3.01108981004712
variance	223.124872772983	9.0666618441696
median	637.88722907476	74.545774333702
mode	numeric	numeric
geometric.mean	637.659041315769	74.6808199896995
HPD95.lower	608.978911152747	68.7902830917601
HPD95.upper	667.89093882005	80.4177911113116
ACT	NA	NA
ESS	989.401792008696	1379.30385873373
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
