trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-15245.0360798288	-14703.3439755726	-541.692104256178	0.325707686972521	0.216770323565064	0.334546725265637	0.12297526419678	0.243466461534208	0.103130370426049	0.152886062567959	0.500517105471786	2.39239012628725	1.37140013280863	0.884650830690768	1.05767458465462	0.00911518378585161	25.7072302034861	145.666894586538	679.901177551078	-4600.45674000897	-10102.8872355636
stderr.of.mean	0.246539628275031	0.20332940552381	0.12891324665582	0.000329114539384025	0.000323998889982426	0.000382363095671167	0.000235739139022879	0.000195144841728756	0.000131492593172182	0.000161895364361507	0.000251058357443741	0.00424669182813951	0.00176919456062039	0.000652049054422014	0.000326024527211005	7.40725132333065e-06	0.0624986035942363	0.302145019754468	0.721700767512377	0.149522837581047	0.18333234742099
stdev	9.66305544106995	8.62653475637527	4.376560229533	0.013824711007447	0.0129675772348494	0.0136749481917501	0.00983975027854519	0.00827929317632975	0.00551089656082882	0.00664962346039824	0.0101883973496237	0.180171847552913	0.073791688973685	0.0276640942137336	0.0138320471068667	0.000273591172418217	2.49206680285302	12.3298328074924	28.4901291676725	5.73459461082185	7.77813156400458
variance	93.3746404571916	74.4171019029505	19.15427944273	0.000191122634439427	0.000168158059341785	0.00018700420804705	9.68206855441302e-05	6.85466954996204e-05	3.03699809041549e-05	4.42174921650786e-05	0.000103803440553819	0.03246189465063	0.00544521336158906	0.000765302108666329	0.00019132552716658	7.48521296251747e-08	6.21039694988207	152.024777060715	811.687459990665	32.885575350467	60.4993306269643
median	-15244.7989074721	-14702.9391117691	-541.577086974309	0.325402271850634	0.216751031011592	0.334333085048602	0.122815252914646	0.243258462581117	0.103162473861416	0.152762773443335	0.500643269189991	2.386652515508	1.36691984887389	0.883338564020998	1.0583307179895	0.00911007781435682	25.5215724351247	144.199166770794	678.354871379449	-4600.19763435996	-10102.5662804089
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.325414318747979	0.21638150243807	0.33426790315081	0.122583248730299	0.243325764542834	0.10298299591998	0.152741548008751	0.500413325606369	2.38563335521177	1.3694251447624	0.884219029326875	1.05758407725101	0.0091110862598488	25.5882857379908	145.160716330093	679.310459857396	NaN	NaN
HPD95.lower	-15263.1455606262	-14720.248027005	-550.057075317567	0.299186135487968	0.190056070066864	0.308412997965236	0.105174462389128	0.228625574574592	0.0925231536399305	0.140037196615053	0.479896587080893	2.0402219920973	1.22508890465277	0.833210657631179	1.02890824951874	0.00855480430857904	20.9682723063632	123.381993132088	625.592979250825	-4611.48164094749	-10118.2641094761
HPD95.upper	-15225.5880762593	-14687.1588875615	-532.646797519423	0.353712645251914	0.241197184809372	0.360434917859493	0.142471901004473	0.260481386374997	0.113880488554916	0.165536041116751	0.519681541316797	2.73322704197953	1.51399890296114	0.942183500962509	1.08339467118441	0.00962885928920144	30.4252993307323	169.004818965841	732.999691979593	-4589.44161422286	-10087.7358142413
ACT	29292.5318519651	25000	39042.862654909	25503.1833954694	28091.9403592282	35181.3854887882	25829.0012007809	25000	25619.4877097203	26673.9356598049	27324.3599378993	25000	25867.1552193838	25000	25000	32985.4474125346	28303.0766749324	27022.7090267626	28876.0561466256	30592.9950103092	25000
ESS	1537.08119965668	1801	1153.21974205544	1765.46587544826	1602.7728745056	1279.79610167283	1743.19555177529	1801	1757.45122268456	1687.97737890057	1647.79706102281	1801	1740.62434071838	1801	1801	1364.99588551557	1590.81645140996	1666.19120071967	1559.2503273776	1471.74214178205	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
