trace	total.br.len	tree.height
mean	146.734443464802	46.1545555670203
stderr.of.mean	0.0748976377713302	0.00357958772527732
stdev	2.79722755003764	0.143870385706064
variance	7.82448196668955	0.0206986878832115
median	146.738126889763	46.1135145622301
mode	numeric	numeric
geometric.mean	146.707796632772	46.1543322693378
HPD95.lower	141.42040679403	46.0001088710986
HPD95.upper	152.280493252642	46.4392851264532
ACT	NA	NA
ESS	1395.59914490985	1616.28572488489
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
