trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-2091.32186718765	-1858.77873352448	-232.543133663173	0.219481419955551	0.27503545459022	0.462762128543885	0.0427209969103473	0.584411601544327	0.210322477611225	0.0657052576299193	0.139560663214528	4.58387219833646	1.46598144480847	0.67701100212224	1.16149449893889	0.00178819131765938	2.31357644677243	49.6654832981024	145.628831645488	-506.710089335791	-1352.06864418869
stderr.of.mean	0.426516405432624	0.157902787631995	0.410090475064968	0.000625509789739627	0.000698037971282402	0.000753234137188358	0.000301110454205822	0.000542120137002319	0.00041714589271808	0.000236352174955096	0.000368741660141592	0.0347230875616358	0.00741182970369293	0.00248080767107103	0.00124040383553551	4.41586254701263e-06	0.00892739931424511	0.0389377595517438	0.221647589696911	0.0866511169942844	0.134299717862649
stdev	14.9172719107754	6.60109947100641	14.0144346354266	0.0258668752924694	0.0296152384109153	0.0319570130419862	0.0123558854842398	0.0213071156876388	0.0172751549637578	0.0100275719920711	0.0144851681707897	1.47317561337205	0.286685688954245	0.10525173937948	0.0526258696897399	0.000178705546625103	0.319204424010802	1.65198897445833	7.89798121538443	3.67629497811324	5.69785359342855
variance	222.525001260008	43.5745142261211	196.404378150643	0.000669095237396163	0.000877062346135355	0.00102125068256568	0.000152667906099648	0.000453993178926425	0.000298430979021844	0.000100552200056169	0.000209820096936058	2.17024638783411	0.0821886842511701	0.0110779286424059	0.00276948216060148	3.19356723945769e-08	0.101891464308068	2.72906757173188	62.3781072785653	13.5151447661006	32.4655355721466
median	-2090.96462953902	-1858.54518472327	-232.534472633869	0.218544808478656	0.274472547955782	0.462832798552787	0.0416305871584916	0.584467117222535	0.210372656202124	0.0650642008236364	0.139075650996267	4.34511888877702	1.447510983313	0.670704110804904	1.16464794459756	0.00178424332401148	2.28441977231022	49.5070463205591	145.325992495134	-506.536131173125	-1351.98338246774
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.217953438742817	0.273423529352132	0.46164737232319	0.0409620637406146	0.584022004954973	0.209607417545552	0.0649434272121221	0.138811515850862	4.36898398689463	1.4385136323798	0.668963882591032	1.16028334755274	0.00177934259606456	2.29201959186098	49.63838494952	145.416323146937	NaN	NaN
HPD95.lower	-2119.27377899795	-1871.22174854372	-259.207548771048	0.168039094326481	0.218136001027029	0.399920489546109	0.0190529898973436	0.541549936592412	0.179441982591829	0.0461471692307093	0.109075756146116	2.04984595340435	0.896789544673924	0.478271332833696	1.05445304250755	0.00144399714863116	1.73330165202647	46.5217087851009	131.467879780281	-513.370146863044	-1362.36471416045
HPD95.upper	-2062.57065219392	-1845.26312419448	-206.151560986864	0.268746997440827	0.334659690049842	0.521996204031492	0.0660456441060821	0.623522722249422	0.246757772690518	0.0851417045412979	0.166118512846345	7.32522405969924	2.00040936684532	0.891093914984943	1.26086433358316	0.00212595800829612	2.9376395200578	52.9270731477919	161.887914531461	-499.580029915374	-1340.26530937082
ACT	36787.9043328837	25748.9438268867	38531.9137677173	26314.3510063261	25000	25000	26724.9129067615	29130.9153187353	26238.8272168352	25000	29161.4899499625	25000	30078.1566170426	25000	25000	27476.8794551128	35198.5276750239	25000	35441.0200141069	25000	25000
ESS	1223.90771685664	1748.61541128477	1168.51190603781	1711.04352865004	1801	1801	1684.75759517287	1545.60883196974	1715.96846261144	1801	1543.98832423368	1801	1496.93349141245	1801	1801	1638.65041783782	1279.17282267317	1801	1270.4205460813	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
