trace	total.br.len	tree.height
mean	433.765771872335	69.5982970930544
stderr.of.mean	1.34691123520252	0.189527211297597
stdev	38.1839987540665	7.0380523484436
variance	1458.01776085056	49.5341808594324
median	430.556777756064	68.6410929336723
mode	numeric	numeric
geometric.mean	432.122034719151	69.2548077847535
HPD95.lower	365.282976302986	56.6439254777446
HPD95.upper	511.589929364511	83.7061031025761
ACT	NA	NA
ESS	804.129889192087	1379.75883092718
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
