trace	total.br.len	tree.height
mean	1437.11314658856	146.976619833533
stderr.of.mean	3.2415478716178	0.335682286548489
stdev	69.0668361813582	9.89924913648698
variance	4770.22786010257	97.9951334662382
median	1433.32945973419	146.055504321546
mode	numeric	numeric
geometric.mean	1435.46656481604	146.647683156253
HPD95.lower	1317.58894718977	127.629337160454
HPD95.upper	1575.51181769098	166.665245960868
ACT	NA	NA
ESS	454.229762276817	870.139734462272
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
