trace	total.br.len	tree.height
mean	477.649089745468	71.3044272744033
stderr.of.mean	0.467153034095016	0.0874350840845642
stdev	14.4156235286467	3.41413064918614
variance	207.810201719672	11.6562880897121
median	477.142875500678	71.2897612046149
mode	numeric	numeric
geometric.mean	477.432519375539	71.2230588438179
HPD95.lower	451.156838116298	64.4286374172822
HPD95.upper	506.556120183575	77.4106962829011
ACT	NA	NA
ESS	952.773913651149	1525.56301152679
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
