trace	total.br.len	tree.height
mean	4105.5937958476	973.508778365954
stderr.of.mean	17.2950898378549	8.33887712949189
stdev	676.591265316779	332.933255149764
variance	457775.740302961	110844.552384618
median	3962.12512140506	896.231261421564
mode	numeric	numeric
geometric.mean	4056.71287755156	926.947167169983
HPD95.lower	3096.15680215795	483.699491728703
HPD95.upper	5461.2254697172	1625.78627316344
ACT	NA	NA
ESS	1531.25835328666	1594.92603106253
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
