trace	total.br.len	tree.height
mean	2205.67909017018	299.358067423007
stderr.of.mean	3.71767530784913	0.823273867402341
stdev	84.4001254594827	26.7729553698027
variance	7123.38117757642	716.791139233445
median	2201.47054754764	297.944750559369
mode	numeric	numeric
geometric.mean	2204.07288699112	298.181214359667
HPD95.lower	2052.54656620004	245.405758125264
HPD95.upper	2384.22758656818	349.6898068186
ACT	NA	NA
ESS	515.6851344686	1058.1453056111
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
