trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-18291.5031664738	-17745.9725867355	-545.530579738333	0.0289636814140023	0.782494172084406	0.0982869025626469	0.090255243938939	0.137167611816779	0.192282898508022	0.347143504903818	0.323405984771387	2.30045206549781	1.59251773602188	0.351437276537573	1.32428136173122	0.0128801510702525	25.9058299513373	68.5560980546508	500.944887565804	-2595.2482944767	-15150.7242922588
stderr.of.mean	0.250482295410378	0.211889421045252	0.133982673305672	0.000124400911105435	0.000344454403281554	0.000265207610121348	0.000203031641750008	0.000127046118043366	0.00015549785533869	0.00019248392328137	0.000189050885495514	0.00643071257616914	0.00181482972052055	0.000442319778200077	0.000221159889100038	1.02811388869457e-05	0.0621198684457037	0.0625021790091979	0.333371534184319	0.104103561833819	0.198179127514475
stdev	9.50139064797069	8.44335688403346	4.17260996861736	0.005277882855218	0.0146139604069558	0.011251804235955	0.008033738372144	0.00539010946370622	0.00639347128182019	0.00816639998505166	0.00802074854962186	0.270882039462148	0.0640487495616964	0.0187660359810983	0.00938301799054916	0.00036091968519381	2.48464772310534	2.57177874029954	11.5492070885625	4.26613161011691	8.15463287154593
variance	90.2764242453449	71.2902754711552	17.410673950205	2.78560474334041e-05	0.000213567838776072	0.000126603098564256	6.45409522320589e-05	2.90532800307354e-05	4.08764750314595e-05	6.66900887158518e-05	6.43324072962612e-05	0.0733770793031729	0.0041022423204169	0.000352164106443878	8.80410266109693e-05	1.30263019160399e-07	6.17347430793256	6.61404588905669	133.384184374503	18.1998789148387	66.4980372696973
median	-18291.2735928123	-17745.7303048084	-545.459594645331	0.0286143354179205	0.782729319327143	0.0975570300631419	0.0901404353882999	0.137266486473608	0.192188208186968	0.34711801056769	0.323303747724683	2.28152271148405	1.5908832804869	0.351324021806968	1.32433798909654	0.0128783831691947	25.7109403703393	68.3714651404183	500.551860810106	-2595.11073819371	-15150.4010450662
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0284868415544285	0.782357466364425	0.0976454228046208	0.0898984173280548	0.137061900579222	0.192176810089373	0.347047467415767	0.323306646312864	2.28478801267605	1.59123183901427	0.350938595156141	1.32424810225635	0.0128751021834766	25.7884180444408	68.5082238284935	500.812116277536	NaN	NaN
HPD95.lower	-18311.6960057364	-17762.0928449829	-553.235643696219	0.0195872301531494	0.754557573928756	0.0765695022820563	0.0752368344365876	0.126919048209988	0.179907274991437	0.329899702620265	0.308971097333909	1.78225583333219	1.48002127492966	0.316583930817571	1.3050776776637	0.0122015521588972	20.9134023306776	63.9512416397445	478.456837797363	-2603.11557822083	-15166.0319248917
HPD95.upper	-18274.6874926685	-17729.8734566987	-536.778741553609	0.0399779218257114	0.812472063724231	0.120559307505052	0.106879404964897	0.147950094376443	0.205027814100145	0.361594992860738	0.339632976959664	2.8333453575065	1.72544497249734	0.389844644672604	1.34170803459121	0.0136320598585176	30.4406683826602	73.7243242182218	523.68060692504	-2586.60252387981	-15135.3568420779
ACT	31274.6242036702	28340.0515268931	46397.4459898575	25000	25000	25000	28741.1713516615	25000	26618.7556291727	25000	25000	25361.2208878968	36129.5734943828	25000	25000	36515.2007004551	28128.3196867542	26578.8075607408	37494.2844317507	26796.3140388137	26577.8212904888
ESS	1439.66558020915	1588.74093638376	970.419794439602	1801	1801	1801	1566.56802358882	1801	1691.47651480203	1801	1801	1775.34828465168	1246.2090095528	1801	1801	1233.04813163573	1600.69995298022	1694.0188116831	1200.84969435694	1680.26841060239	1694.08167463722
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
