trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-8092.85161886332	-7347.61111174828	-745.240507115039	0.08919970363151	0.413065847136998	0.125019488282662	0.372714960948829	0.668910524211007	0.0280247199630051	0.0874837832949168	0.215580972531079	3.89884820273672	4.37990198176	0.926048791707525	1.03697560414624	0.00149276352638572	121.39890443384	153.144952029232	1511.37635669161	-2473.69795172539	-4873.91316002289
stderr.of.mean	0.363426098533493	0.205987483324617	0.303492781645705	0.000291984950232901	0.000483546174909129	0.000370123085640502	0.000459626764103764	0.000321640788319798	9.95418648406637e-05	0.000151317104806404	0.000301183443682486	0.0124859583294146	0.00840275475291425	0.00101241097277979	0.000506205486389906	3.21181187835909e-06	0.370754135616168	0.348934911011933	3.00459035780617	0.126858095404538	0.176838759830353
stdev	12.2948702072929	8.7393074292444	8.41031919285141	0.0123320490095723	0.0197197905289984	0.0157029902005038	0.0195003090934484	0.0136460608457529	0.00389238351445468	0.00617073814236829	0.0127781293526061	0.514951878362728	0.356498636970755	0.0420608469894422	0.0210304234947212	8.96927854361538e-05	13.6822810552574	11.1938195759664	79.487983602746	5.38213233996138	7.50263201734585
variance	151.163833414178	76.3754943428464	70.7334689256448	0.000152079432774494	0.000388870138507573	0.000246583901237118	0.000380262054740027	0.00018621497660599	1.51506494235986e-05	3.80780092216789e-05	0.000163280589751935	0.265175437029302	0.127091278162006	0.00176911484946927	0.000442278712367321	8.04479575929592e-09	187.204814875056	125.301596699288	6318.33953723042	28.9673485248582	56.289487187703
median	-8092.00172822636	-7347.38598963466	-744.865492935613	0.0884651121547666	0.414015617943917	0.124026270011802	0.372448515398486	0.669040774947808	0.0277556239920949	0.0874578683861284	0.21531684011622	3.87229953949105	4.35609657676729	0.924553242677024	1.03772337866149	0.00149039533109558	120.352510393899	152.564928887229	1507.17559878886	-2473.38564176603	-4873.62740919385
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.088348681687408	0.41259430154628	0.124033342150647	0.372205136231915	0.668771125086202	0.0277574195797975	0.0872666838710715	0.215202475810211	3.86566251938261	4.36555787749427	0.925098113981143	1.03676172469381	0.00149006296769399	120.637912788174	152.739514885665	1509.29968198843	NaN	NaN
HPD95.lower	-8118.20000496052	-7364.18800599083	-762.175394702147	0.0674654382221759	0.376320914130446	0.0968828318269943	0.333966517099427	0.640628984144633	0.0207692567586413	0.0763634751951026	0.189061650333724	2.85734716315394	3.75364601361142	0.847826971530758	0.994166314188779	0.0013157128321651	97.4321778782536	132.311022034777	1355.24581689082	-2484.22325780211	-4887.91980286142
HPD95.upper	-8070.56289672193	-7331.0425278327	-729.187319359281	0.115790823308167	0.453351819799709	0.158098039585391	0.408303861348573	0.693885141881612	0.0355932506956938	0.0998586678363549	0.238856258072211	4.86369958298954	5.11102923112029	1.01166737162245	1.07608651423463	0.00166151757880768	150.087091981232	175.065739477876	1658.22647366506	-2463.70762876667	-4859.15159435005
ACT	39318.4787698429	25000	58598.1836700002	25226.8386870012	27057.2521717409	25000	25000	25000	29430.1635812618	27059.1525755504	25000	26455.9187928601	25000	26071.7413452729	26071.7413452737	57702.8889239454	33042.0796250509	43726.4903146464	64295.4081595986	25000	25000
ESS	1145.13586000011	1801	768.368525781642	1784.80548270998	1664.06402668727	1801	1801	1801	1529.89295746448	1663.94715704005	1801	1701.88759470154	1801	1726.96558330054	1726.96558330049	780.290221852577	1362.6563615525	1029.69617904409	700.283290654844	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
