trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4761.56707537457	-4364.00333610643	-397.563739268139	0.110710145557487	0.395140754067935	0.200442271251256	0.29370682912332	0.0404634169766303	0.194031235920047	0.620624511326855	0.144880835776467	2.19431932071308	4.72623728904258	0.67665308937685	1.16167345531156	0.00341823776116094	8.33532115527738	54.6635822453036	299.012475791146	-1208.56964567048	-3155.43369043595
stderr.of.mean	0.321042273805763	0.198003566622757	0.271611796489505	0.000415105887204955	0.000610619145310085	0.000518139695256302	0.000584594194579886	0.00012070339228936	0.000311508420768558	0.000456796545802878	0.000255767545720792	0.00921052734940512	0.0111431162529128	0.00136501796744095	0.000682508983720437	5.52995713581217e-06	0.0262347338650696	0.0608126713549527	0.36923743133813	0.103528456428329	0.175476956142418
stdev	11.5708082447107	8.08187300092631	9.01301348875839	0.0164199921433848	0.0259063723043678	0.0217007288263521	0.0248022273262784	0.00481267075458885	0.0126990946025403	0.0170060031699352	0.0108512962846136	0.367345356701809	0.472762311001917	0.054162231728936	0.0270811158644679	0.000208891221392635	0.962992106504758	2.50251883512052	12.8134916787304	4.39233973734448	7.07268145421489
variance	133.883603435866	65.3166712031016	81.2344121485407	0.000269616141988819	0.000671140125972516	0.000470921631594871	0.000615150480344393	2.31617997920748e-05	0.000161267003724268	0.000289204143815847	0.000117750631056469	0.134942611090379	0.223504202703874	0.00293354734585896	0.000733386836464735	4.36355423749069e-08	0.927353797190472	6.26260052013299	164.185569000893	19.2926483682554	50.0228229527952
median	-4761.40710381942	-4363.71172296955	-397.631094022322	0.109337680853436	0.394262495682973	0.199845607053529	0.293776086182724	0.0402862590461125	0.193817868596638	0.620781009508729	0.14449151289518	2.16691100619002	4.70691968678489	0.673373157277779	1.16331342136108	0.00341476951274306	8.29370370854099	54.5614717718234	298.819091485974	-1208.28496351774	-3155.01111932015
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.109493356771811	0.394292730539175	0.199266128311177	0.292654149181154	0.0401790817817292	0.193616583575794	0.620391021528776	0.144475330997143	2.16415146331536	4.7027255571281	0.67450680315362	1.16135613999442	0.00341187630367624	8.28033351100123	54.6065156221871	298.73801885861	NaN	NaN
HPD95.lower	-4784.77423706999	-4379.56455350786	-414.241264881884	0.0833801593198062	0.348773973714667	0.157760152991118	0.245966937883164	0.0318091793233835	0.171094145704174	0.588515105928385	0.124373567007429	1.46595074288654	3.86132978453853	0.575043136846497	1.10791815924871	0.00298854855432299	6.67461776176924	49.8924861248759	272.440530793116	-1218.16168388298	-3169.38612469222
HPD95.upper	-4739.71174793569	-4348.41627774111	-379.337583375598	0.145165509954911	0.450696673391543	0.241436757368722	0.341797651136524	0.050751638920776	0.220551122844752	0.65354114096399	0.166949826908856	2.87323869839932	5.7073763519338	0.784163681502522	1.21247843157674	0.00379901858533425	10.3906086435035	59.8890113692186	322.634366453354	-1201.02410818772	-3142.51029191926
ACT	34642.5164854982	27010.6081766545	40866.702265988	28759.6949545271	25000	25654.1405867588	25000	28306.0342672497	27077.3678486674	32467.8470010634	25000	28289.955436182	25000	28582.2236870326	28582.2236870297	31536.6480385404	33397.9838960542	26573.3209360906	37367.0522648692	25000	27700.2933201917
ESS	1299.70350216469	1666.93766040098	1101.75271072637	1565.5590252675	1801	1755.07730799757	1801	1590.65023291144	1662.82779964582	1386.75656561168	1801	1591.55429217871	1801	1575.27981353065	1575.27981353081	1427.70404593969	1348.13526888728	1694.36857772825	1204.93850253022	1801	1625.43405152969
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
