trace	total.br.len	tree.height
mean	2309.8003517514	185.378763312707
stderr.of.mean	2.31478418305959	0.272153822726116
stdev	67.7468044967483	10.8471246884936
variance	4589.62951952064	117.660114007726
median	2309.96182803501	184.74769868033
mode	numeric	numeric
geometric.mean	2308.80697940301	185.064433212564
HPD95.lower	2173.60978899625	163.39418524246
HPD95.upper	2434.48112778618	205.439683125902
ACT	NA	NA
ESS	857.03381871607	1589.43118184775
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
