trace	total.br.len	tree.height
mean	783.47860111224	152.661684415135
stderr.of.mean	1.96072456771529	0.954166358537137
stdev	79.5434492449139	39.1026976584718
variance	6327.16031777819	1529.02096416986
median	763.925377019622	142.782693723497
mode	numeric	numeric
geometric.mean	779.749885398111	148.387201188059
HPD95.lower	665.006816969975	94.5609260837597
HPD95.upper	954.260587198175	234.152270193992
ACT	NA	NA
ESS	1646.70953201483	1680.3764290995
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
