trace	total.br.len	tree.height
mean	1543.36146785592	295.476973277923
stderr.of.mean	3.25224901104132	1.49806773133218
stdev	129.249316219222	60.6862233577863
variance	16705.3857431364	3682.81770543113
median	1521.70306935309	282.638279931721
mode	numeric	numeric
geometric.mean	1538.3398644625	290.249937950825
HPD95.lower	1325.98794693228	207.853239907947
HPD95.upper	1787.00308038695	411.644067241599
ACT	NA	NA
ESS	1580.26626678737	1641.94522668891
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
