trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-11470.2740198763	-10972.8543713728	-497.419648503573	0.360335036216746	0.271799498967103	0.0414428493156345	0.326422615500519	0.205204637420061	0.569049164450492	0.111508974645688	0.114237223483755	2.26462282488154	3.15422653849639	1.10604713808448	0.946976430957759	0.0081103098045627	18.0218056835156	82.3930981742405	459.005789360706	-4031.22399995233	-6941.63037142044
stderr.of.mean	0.258681913255758	0.200837561688259	0.151230914498901	0.00043838018101872	0.000342034611180245	0.000127668650464262	0.000363504919459904	0.000241999777568743	0.000298969737914506	0.000167601675283137	0.000153037974654039	0.00467479508558544	0.00478580590076243	0.000825774612183836	0.000412887306091918	7.39711831415579e-06	0.0447623306675355	0.0970918970014428	0.369340074050738	0.161517173893061	0.192951395528375
stdev	10.0048636654518	8.4619755056726	4.87267798625202	0.0184717540021202	0.0145112973385651	0.00541652127340979	0.0154222052327156	0.010267179441428	0.0126842097854945	0.00711073577051989	0.00649285037743224	0.192678037236935	0.203044517018265	0.0350346442738307	0.0175173221369154	0.000279769828115519	1.80808833376164	3.94579668188165	13.3475892232297	6.78691710532621	7.96832513871948
variance	100.097296964278	71.605029458603	23.742990757705	0.000341205695914845	0.000210577750448245	2.93387027053008e-05	0.000237844414239999	0.000105414973682482	0.000160889177882434	5.0562563198151e-05	4.21571060237219e-05	0.0371248260334776	0.0412270758911806	0.00122742629939386	0.000306856574848466	7.82711567237869e-08	3.26918342268494	15.5693114547482	178.158138072078	46.0622437945695	63.4942055163488
median	-11469.8557758269	-10972.3229492131	-497.453326644596	0.360449767722127	0.271851581121941	0.0411205474736554	0.326446562892521	0.20512595161208	0.569130452216997	0.111158689444707	0.114149325850336	2.25700093506608	3.13950095768303	1.10424314242215	0.947878428788926	0.0081105321073145	17.858694324701	82.2362485835256	458.875314003717	-4031.28217567823	-6941.26424587865
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.359862760706259	0.271410404218575	0.0410893144015041	0.3260584886441	0.204948448021053	0.568907690457954	0.111282754460407	0.114052421068496	2.25647718264759	3.14773934004729	1.10549366980563	0.946814141225283	0.00810547348730505	17.9327135437613	82.2994733320915	458.81234605731	NaN	NaN
HPD95.lower	-11491.0481200371	-10989.288621543	-506.46616918054	0.325471975836544	0.243138914996625	0.0312416150117988	0.297434474931045	0.18307981422599	0.545350772923443	0.0976738260875792	0.100959611905684	1.91595923057766	2.78779994399199	1.04433071539614	0.910701145138478	0.00760802719687325	14.6422756298656	75.1087210018905	434.762895484693	-4044.25761374638	-6959.39205416854
HPD95.upper	-11451.256983193	-10957.2731251429	-487.527758876035	0.397547985246701	0.299945383379243	0.0521266088760997	0.357833224450374	0.222683994524269	0.5947603868233	0.124556882651677	0.126239483425265	2.66324350865803	3.56965308908558	1.17859770972305	0.977834642301929	0.0086677413107846	21.5194393261945	90.019045892415	485.216984652778	-4018.08284044463	-6927.30127043817
ACT	30083.0703024458	25348.8774716695	43346.9068981537	25345.3288569396	25000	25000	25000	25000	25000	25000	25000	26489.46030721	25000	25000	25000	31458.3368128663	27580.2674916268	27246.3885866057	34455.5810658245	25486.1775451752	26386.0350078334
ESS	1496.68898644097	1776.21277511483	1038.71309908661	1776.46146373327	1801	1801	1801	1801	1801	1801	1801	1699.73262866911	1801	1801	1801	1431.25811983757	1632.50773451234	1652.51258370932	1306.75491770066	1766.64389629208	1706.39506794534
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
