trace	total.br.len	tree.height
mean	2023.53009185759	331.11256545666
stderr.of.mean	4.42115517193083	0.843116169109833
stdev	105.125805480086	26.2000402583525
variance	11051.4349778368	686.442109539291
median	2017.75998429126	329.634872981024
mode	numeric	numeric
geometric.mean	2020.82149688847	330.088889438182
HPD95.lower	1816.98188187622	278.452077504317
HPD95.upper	2230.76139923392	380.877229371257
ACT	NA	NA
ESS	565.703022106999	966.20754088149
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
