trace	total.br.len	tree.height
mean	528.770648402142	57.6639574072527
stderr.of.mean	0.461925231519184	0.0343747485215456
stdev	12.8764606619902	1.39855959958929
variance	165.803239179782	1.95596895360337
median	528.062925040885	57.5932994433676
mode	numeric	numeric
geometric.mean	528.614307190969	57.647091524579
HPD95.lower	502.85497750972	55.0320635649087
HPD95.upper	553.892378157376	60.596206694824
ACT	NA	NA
ESS	777.483144085247	1656.24370098345
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
