trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-9523.37288251744	-8777.85214663131	-745.520735886129	0.473109728007049	0.20108280006274	0.208962041142252	0.116845430787959	0.310438282557756	0.0916099238196896	0.0513033113110109	0.546648482311542	2.16630097005103	1.50960327199884	0.630948447569583	1.18452577621522	0.00176193512988693	124.211016795494	146.976619833533	1437.11314658856	-2194.76809615004	-6583.08405048127
stderr.of.mean	0.426033460826197	0.221245523970405	0.386609320331645	0.000521310994875749	0.000439600687415641	0.0003887489027195	0.000317976650904761	0.000289232128430416	0.000154810722963093	0.000111220243183815	0.000307467610706311	0.00617157133332819	0.00257790962294436	0.000792151026798324	0.000396075513399179	4.11555670271131e-06	0.443596283732425	0.335682286548489	3.2415478716178	0.114626823248795	0.192915014932604
stdev	11.5616242640901	8.81158030552179	8.51344389814203	0.0221173489618529	0.018456643194885	0.0164932165722572	0.0134906046849407	0.0122710780673246	0.00656806170686567	0.00471867456143885	0.0128638036736355	0.258832176618159	0.10937142566189	0.0325138674392069	0.0162569337196036	9.53956054272688e-05	13.5187118915672	9.89924913648698	69.0668361813582	4.4906473511082	7.86011962103444
variance	133.671155623997	77.6439474806595	72.4787270068117	0.000489177125100378	0.000340647678023295	0.00027202619289938	0.000181996414765344	0.000150579356934375	4.31394345851952e-05	2.22658896167701e-05	0.000165477444953838	0.0669940956528938	0.0119621087513144	0.00105715157585432	0.000264287893963584	9.10032153483515e-09	182.7555712072	97.9951334662382	4770.22786010257	20.1659136320151	61.7814804569705
median	-9523.00308922413	-8777.58395776506	-745.283637202839	0.473211161041886	0.200705355850276	0.208457043023665	0.116184443118712	0.310650013734841	0.091443396793161	0.0510312196721157	0.546674834668545	2.15232960647255	1.50630375271765	0.629605288228157	1.18519735588594	0.0017615647296649	123.573485337226	146.055504321546	1433.32945973419	-2194.47058763788	-6582.76550670126
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.472590717138783	0.200234205952363	0.208314240958545	0.116069338328551	0.31019591363919	0.0913741649773714	0.0510867885207203	0.546497188026182	2.15110484920767	1.50566896845206	0.630115461217849	1.18441398745575	0.00175934650730163	123.486913048937	146.647683156253	1435.46656481604	NaN	NaN
HPD95.lower	-9546.04650131003	-8794.33425269813	-761.157871925829	0.426851491996956	0.166111273918966	0.178737075639634	0.0897213598266487	0.288005383301834	0.0789104677493948	0.0428219349109901	0.52096616338449	1.6905968671222	1.30529764472551	0.572004639479241	1.15029635742378	0.00159307710360748	98.3226598319333	127.629337160454	1317.58894718977	-2204.04948164473	-6598.231373428
HPD95.upper	-9500.40398881555	-8761.07829610538	-728.971172867256	0.513066744041361	0.236988309200715	0.242378794653214	0.142499313362315	0.335460771018122	0.104135001175693	0.0614862223515317	0.570908142360119	2.68323678677396	1.72896718375259	0.699407285152467	1.21399768026039	0.00195556123321306	149.139894297615	166.665245960868	1575.51181769098	-2186.66346988737	-6567.80670536163
ACT	61102.9386215418	28369.6357034865	92799.6765032715	25000	25528.4044893104	25000	25000	25000	25000	25000	25708.2384350765	25583.9358199922	25000	26711.0584198402	26711.058419842	83755.4009086916	48452.6520359391	51744.5626452451	99123.8437884677	29320.2041655025	27107.2917824431
ESS	736.871270281696	1587.08417938785	485.184880988381	1801	1763.72166223132	1801	1801	1801	1801	1801	1751.38409866961	1759.8934079883	1801	1685.63144493581	1685.63144493569	537.577272766986	929.257700210163	870.139734462272	454.229762276817	1535.63050740879	1660.99219211422
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
