trace	total.br.len	tree.height
mean	315.848254282064	51.9298977637653
stderr.of.mean	0.637551277728197	0.0650456079845318
stdev	19.6976513686622	2.61653564845712
variance	387.997469441358	6.84625879964691
median	314.38141032421	51.6776065874131
mode	numeric	numeric
geometric.mean	315.242331867621	51.8654828489701
HPD95.lower	282.010812188704	47.2163756431326
HPD95.upper	358.912407727904	57.0191961015856
ACT	NA	NA
ESS	955.080534783944	1619.04417722783
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
