trace	total.br.len	tree.height
mean	304.323756325782	59.2750466156113
stderr.of.mean	0.763869045550879	0.132864793213277
stdev	24.5720696813182	5.36613238086153
variance	603.786608423559	28.7953767289307
median	303.057779587495	58.8530893814421
mode	numeric	numeric
geometric.mean	303.3453211668	59.0379968905814
HPD95.lower	260.476120589717	49.8933581838761
HPD95.upper	354.704747717421	70.202093616643
ACT	NA	NA
ESS	1035.34954139708	1632.09064194357
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
