trace	total.br.len	tree.height
mean	517.295132432216	55.3767747012954
stderr.of.mean	0.332955165856157	0.0274333991947613
stdev	9.16152154632742	1.09535305499151
variance	83.9334770438215	1.19979831507923
median	516.827321407991	55.3117696102857
mode	numeric	numeric
geometric.mean	517.214164081087	55.3660103868117
HPD95.lower	499.905318863627	53.3357093118679
HPD95.upper	535.560656668568	57.5015462528365
ACT	NA	NA
ESS	757.539078886368	1595.10891828409
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
