trace	total.br.len	tree.height
mean	124.461051599768	46.4435552006272
stderr.of.mean	0.103232526591257	0.00904458152547844
stdev	3.69269999441309	0.383729036562165
variance	13.6360332487384	0.147247973500927
median	124.406431051494	46.343854255284
mode	numeric	numeric
geometric.mean	124.40648625662	46.4419843874259
HPD95.lower	116.821854282769	46.000459415177
HPD95.upper	131.524213262401	47.1750883042595
ACT	NA	NA
ESS	1280.25440798633	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
