trace	total.br.len	tree.height
mean	9335.42658646683	1836.7167130878
stderr.of.mean	47.7417614120839	12.3837980160736
stdev	952.916608122114	358.378398030578
variance	908050.062034955	128435.076174963
median	9208.56593359525	1768.5612565034
mode	numeric	numeric
geometric.mean	9288.69798829739	1805.68024951322
HPD95.lower	7585.1911202619	1251.56218791185
HPD95.upper	11155.8684843285	2529.40729584727
ACT	NA	NA
ESS	398.615569732521	837.948387518813
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
